6808,Mudgee Airport,Mudgee,Australia,DGE,YMDG,-32.5625,149.610992432,1545,10,O,Australia/Sydney,airport,OurAirports
6809,Maitland Airport,Maitland,Australia,MTL,YMND,-32.701265,151.492912,85,10,O,Australia/Sydney,airport,OurAirports
6810,EuroAirport,Mulhouse,France,EAP,NaN,47.589583,7.529914,885,1,E,Europe/Paris,airport,User
6811,South Ari Atoll,Paradies Island,Maldives,NaN,ARIA,3.4833,72.8369,0,5,U,Indian/Maldives,unknown,User
6813,Susse,Kangia,Greenland,NaN,NaN,69.2225,-49.9383,100,-3,U,America/Godthab,unknown,User
6814,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,CPX,TJCP,18.313289,-65.304324,49,-4,U,America/Puerto_Rico,airport,OurAirports
6816,Raron Airport,Raron,Switzerland,NaN,LSTA,46.3036003112793,7.82332992553711,2029,1,E,Europe/Zurich,airport,OurAirports
6817,Hongyuan Airfield,Hongyuan,China,NaN,NaN,32.800428,102.534785,11500,8,N,Asia/Shanghai,unknown,User
6818,Balti International Airport,Strymba,Moldova,NaN,NaN,47.8381,27.7815,758,2,U,Europe/Chisinau,airport,User
6819,Borovaya Airfield,Minsk,Belarus,NaN,UMMB,53.9604611,27.6505961,0,3,E,Europe/Minsk,airport,OurAirports
6820,Mukachevo,Mukacheve,Ukraine,NaN,NaN,48.4,22.683,390,2,E,Europe/Kiev,unknown,User
6821,Mukachevo Air Base,Mukacheve,Ukraine,NaN,NaN,48.4,22.6833,390,2,E,Europe/Kiev,airport,User
6822,Militaerlager,S-Chanf,Switzerland,NaN,NaN,46.6166,9.9833,5100,1,U,Europe/Zurich,unknown,User
6823,Amlikon Glider Airport,Amlikon,Switzerland,NaN,LSPA,47.5741996765137,9.04749965667725,1371,1,E,Europe/Zurich,airport,OurAirports
6824,Lommis Airfield,Lommis,Switzerland,NaN,LSZT,47.524399,9.00306,1539,1,E,Europe/Zurich,airport,OurAirports
6825,Williamson County Regional Airport,Marion,United States,MWA,KMWA,37.75500107,-89.01110077,472,-6,A,America/Chicago,airport,OurAirports
6826,Burnet Municipal Kate Craddock Field,Bamburi,Kenya,NaN,KBMQ,30.738899230957,-98.2386016845703,1284,-6,U,America/Chicago,airport,OurAirports
6827,Namanga,Namanga,Kenya,NaN,NaN,-2.55,36.7833333,4445,3,U,Africa/Dar_es_Salaam,unknown,User
6828,Mara Lodges,Mara Lodges,Kenya,NaN,NaN,-1.183581,35.099931,5600,3,U,Africa/Nairobi,unknown,User
6829,Oceanside Municipal Airport,Fraser Island,Australia,OCN,KOKB,33.217300415039,-117.35399627686,28,-8,O,America/Los_Angeles,airport,OurAirports
6830,Flugplatz Finsterwalde/Heinrichsruh,Finsterwalde,Germany,NaN,EDAS,51.634445,13.675556,384,1,E,Europe/Berlin,airport,OurAirports
6831,Nastaetten,Nastaetten,Germany,NaN,NaN,50.1972,7.8916,600,1,E,Europe/Berlin,unknown,User
6832,Kirkuk Air Base,Kirkuk,Iraq,KIK,ORKK,35.4695014953613,44.3488998413086,1061,3,N,Asia/Baghdad,airport,OurAirports
6833,Al Udeid Air Base,Doha,Qatar,XJD,OTBH,25.1173000336,51.3149986267,130,3,N,Asia/Qatar,airport,OurAirports
6834,Great Barrier Aerodrome,Claris,New Zealand,GBZ,NZGB,-36.2414016723633,175.47200012207,20,12,Z,Pacific/Auckland,airport,OurAirports
6835,Gouvia Marina,Gouvia,Greece,NaN,NaN,39.648682,19.855771,0,2,E,Europe/Athens,unknown,User
6836,Paxos Marina,Paxos,Greece,NaN,NaN,39.202676,20.187968,0,2,E,Europe/Athens,unknown,User
6837,Ford Airport,Iron Mountain,United States,IMT,KIMT,45.8184013367,-88.1145019531,1182,-6,A,America/Chicago,airport,OurAirports
6838,Marquette Airport,Marquette,United States,NaN,KMQT,46.5339012145996,-87.5614013671875,1424,-5,A,America/New_York,airport,OurAirports
6839,Allakaket Airport,Allakaket,United States,AET,PFAL,66.5518035889,-152.621994019,441,-9,A,America/Anchorage,airport,OurAirports
6840,Dinslaken/Schwarze Heide Airport,Dinslaken,Germany,NaN,EDLD,51.616112,6.865278,217,1,E,Europe/Berlin,airport,OurAirports
6841,Höxter-Holzminden Airport,Hoexter Holzminden,Germany,NaN,EDVI,51.8066673278809,9.37833309173584,1263,1,E,Europe/Berlin,airport,OurAirports
6842,East Glacier Park Amtrak Station,East Glacier,United States,NaN,NaN,48.443965,-113.218556,5171,-7,A,America/Denver,station,User
6843,Niijima Airport,Niijima,Japan,NaN,RJAN,34.3694000244,139.268997192,92,9,N,Asia/Tokyo,airport,OurAirports
6844,Michigan City Municipal Airport,Michigan City,United States,MGC,KMGC,41.7033004761,-86.8211975098,655,-6,A,America/Chicago,airport,OurAirports
6845,Seward Airport,Seward,United States,SWD,PAWD,60.1268997192383,-149.419006347656,22,-9,U,America/Anchorage,airport,OurAirports
6846,McCarthy Airport,McCarthy,United States,MXY,NaN,61.4370608,-142.90307372,1531,-9,U,America/Anchorage,airport,User
6847,Silverton,Silverton,United States,NaN,NaN,37.812545,-107.662994,9308,-7,U,America/Denver,unknown,User
6848,Porter County Municipal Airport,Valparaiso,United States,NPZ,NaN,41.4539722,-87.0070833,770,-6,A,America/Chicago,airport,User
6849,Grand Marais Cook County Airport,Grand Marais,United States,GRM,KCKC,47.8382987976,-90.3828964233,1799,-6,U,America/Chicago,airport,OurAirports
6850,Mackinac Island Airport,Mackinac Island,United States,MCD,NaN,45.8649344,-84.637344,740,-5,U,America/New_York,airport,User
6851,Gogebic Iron County Airport,Ironwood,United States,IWD,NaN,46.5274747,-90.1313967,1230,-6,U,America/Chicago,airport,User
6852,Portage Municipal Airport,Portage,United States,C47,NaN,43.5603136,-89.4828607,825,-6,U,America/Chicago,airport,User
6853,Wausau Downtown Airport,Wausau,United States,AUW,KAUW,44.9262008667,-89.6266021729,1201,-6,U,America/Chicago,airport,OurAirports
6854,Gardermoen Airport,Oslo,Norway,GEN,NaN,60.1939,11.1004,681,1,E,Europe/Oslo,airport,User
6855,Kalundborg Airport,Kalundborg,Denmark,NaN,EKKL,55.7002983093262,11.25,1,1,E,Europe/Copenhagen,airport,OurAirports
6856,Solio Ranch Airport,Solio,Kenya,NaN,NaN,-0.245167,36.8849,6300,3,U,Africa/Nairobi,airport,User
6857,Kimana,Kimana,Kenya,NaN,NaN,-2.8,37.5333333333333,3900,3,U,Africa/Nairobi,unknown,User
6858,Crocodile Camp,Tsavo East,Kenya,NaN,NaN,-3.070875,39.2194305555556,400,3,U,Africa/Nairobi,unknown,User
6859,Mary Airport,Mary,Turkmenistan,MYP,UTAM,37.6194,61.896702,728,5,U,Asia/Ashgabat,airport,OurAirports
6860,Bungle Bungle Airport,Bungle Bungle,Australia,NaN,YBUU,-17.5452995300293,128.307006835938,0,8,U,Australia/Perth,airport,OurAirports
6861,Macomb Municipal Airport,Macomb,United States,MQB,NaN,40.5200833,-90.6523889,707,-6,U,America/Chicago,airport,User
6862,Sazená Airport,Sazena,Czech Republic,NaN,LKSZ,50.3246994019,14.2588996887,761,1,E,Europe/Prague,airport,OurAirports
6863,RK Heliplex,Panorama,Canada,NaN,NaN,50.2735,-116.14,358,-7,A,America/Edmonton,unknown,User
6864,Point Roberts Airpark,Point Roberts,United States,1RL,K1RL,48.9797222,-123.0788889,10,-8,A,America/Los_Angeles,unknown,User
6865,Lyon Part-Dieu Railway,Lyon,France,XYD,NaN,45.760556,4.859444,578,1,E,Europe/Paris,station,User
6866,Spray View Airport,Spray View,Zimbabwe,NaN,FVSV,-17.9169998168945,25.8169994354248,3210,2,U,Africa/Harare,airport,OurAirports
6867,Reykjahlíð Airport,Myvatn,Iceland,MVA,BIRL,65.6557998657227,-16.9181003570557,1030,0,N,Atlantic/Reykjavik,airport,OurAirports
6868,Sabadell Airport,Sabadell,Spain,QSA,LELL,41.5209007263184,2.10507988929749,485,1,E,Europe/Madrid,airport,OurAirports
6869,Aeropuerto de Rafaela,Rafaela,Argentina,RAF,NaN,-31.282072,-61.501594,100,-3,N,America/Cordoba,unknown,User
6870,Whitsunday Island Airport,Airlie Beach,Australia,WSY,YWHI,-20.27611,148.755,40,10,O,Australia/Brisbane,airport,OurAirports
6871,Delaware County Johnson Field,Muncie,United States,MIE,KMIE,40.2422981262207,-85.3958969116211,937,-5,U,America/New_York,airport,OurAirports
6872,Miami University Airport,Oxford,United States,OXD,NaN,39.5022607,-84.7843814,1040,-5,U,America/New_York,airport,User
6873,Purdue University Airport,Lafayette,United States,LAF,KLAF,40.4123001098633,-86.936897277832,606,-5,A,America/New_York,airport,OurAirports
6874,De Kalb Taylor Municipal Airport,De Kalb,United States,DKB,NaN,41.9338342,-88.7056864,914,-6,U,America/Chicago,airport,User
6875,Grand Geneva Resort Airport,Lake Geneva,United States,C02,NaN,42.6149167,-88.3895833,835,-6,U,America/Chicago,airport,User
6876,Brown County Airport,Georgetown,United States,NaN,KGEO,38.8819007873535,-83.882698059082,958,-5,U,America/New_York,airport,OurAirports
6877,North Las Vegas Airport,Las Vegas,United States,VGT,KVGT,36.21070098877,-115.19400024414,2205,-8,U,America/Los_Angeles,airport,OurAirports
6878,Kenosha Regional Airport,Kenosha,United States,ENW,KENW,42.59569931,-87.92780304,742,-6,A,America/Chicago,airport,OurAirports
6879,Clow International Airport,Bolingbrook,United States,1CS,NaN,41.6959744,-88.1292306,670,-6,U,America/Chicago,airport,User
6880,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.5097999573,-107.893997192,5759,-7,A,America/Denver,airport,OurAirports
6881,Riverton Regional Airport,Riverton WY,United States,RIW,KRIW,43.064201355,-108.459999084,5525,-7,A,America/Denver,airport,OurAirports
6882,Tyonek Airport,Tyonek,United States,TYE,NaN,61.076667,-151.138056,110,-9,A,America/Anchorage,airport,User
6883,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,PDT,KPDT,45.695098877,-118.841003418,1497,-8,A,America/Los_Angeles,airport,OurAirports
6884,Shoestring Aviation Airfield,Stewartstown,United States,0P2,NaN,39.7948244,-76.6471914,1000,-5,U,America/New_York,unknown,User
6885,Door County Cherryland Airport,Sturgeon Bay,United States,SUE,NaN,44.8436667,-87.4215556,725,-6,U,America/Chicago,airport,User
6886,Lympne Airport,Lympne,United Kingdom,LYM,EGMK,51.08,1.013,351,0,E,Europe/London,airport,OurAirports
6887,Porto Cheli Airport,Porto Heli,Greece,PKH,LGHL,37.297501,23.1478,69,2,E,Europe/Athens,airport,OurAirports
6888,Dusseldorf Hauptbahnhof,Dusseldorf,Germany,QDU,NaN,51.220278,6.792778,125,1,E,Europe/Berlin,station,User
6889,Cambridge Municipal Airport,Cambridge,United States,CDI,NaN,39.9750278,-81.5775833,799,-5,U,America/New_York,airport,User
6890,Dowagiac Municipal Airport,Dowagiac,United States,C91,NaN,41.9929342,-86.1280125,748,-5,U,America/New_York,airport,User
6891,Putnam County Airport,Greencastle,United States,4I7,NaN,39.6335556,-86.8138056,842,-5,U,America/New_York,airport,User
6892,Everglades Airpark,Everglades,United States,X01,NaN,25.8488611,-81.3902778,5,-5,U,America/New_York,unknown,User
6893,Galt Field Airport,Greenwood,United States,10C,NaN,42.4028889,-88.3751111,875,-6,U,America/Chicago,airport,User
6894,Zell Am See Airport,Zell am See,Austria,NaN,LOWZ,47.292222,12.7875,2470,1,E,Europe/Vienna,airport,OurAirports
6895,Geiranger,Geiranger,Norway,NaN,GEIR,62.1,7.2,0,1,E,Europe/Oslo,unknown,User
6896,RAAF Base Amberley,Amberley,Australia,NaN,YAMB,-27.6406,152.712006,91,10,O,Australia/Brisbane,airport,OurAirports
6897,Tindal Airport,Katherine,Australia,KTR,YPTN,-14.5211000442505,132.378005981445,443,9.5,O,Australia/Darwin,airport,OurAirports
6898,"RAAF Williams, Laverton Base",Laverton,Australia,NaN,YLVT,-37.8636016845703,144.746002197266,18,10,O,Australia/Hobart,airport,OurAirports
6899,Nowra Airport,Nowra,Australia,NOA,YSNW,-34.9488983154297,150.537002563477,400,10,O,Australia/Sydney,airport,OurAirports
6900,Limerick,Limerick,Ireland,NaN,NaN,52.659,-8.624,500,0,U,Europe/Dublin,unknown,User
6901,Thurles,Thurles,Ireland,NaN,NaN,52.67888,-7.814369,500,0,U,Europe/Dublin,unknown,User
6902,Ronda,Ronda,Spain,NaN,NaN,36.73333,-5.166667,1000,1,U,Europe/Madrid,unknown,User
6903,Waukesha County Airport,Waukesha,United States,UES,NaN,43.0410278,-88.2370556,911,-6,A,America/Chicago,airport,User
6904,Southwest Michigan Regional Airport,Benton Harbor,United States,BEH,NaN,42.1285833,-86.4285,643,-5,A,America/New_York,airport,User
6905,Lutsk Airport,Lutsk,Ukraine,UCK,UKLC,50.678404,25.487165,774,2,U,Europe/Kiev,airport,OurAirports
6906,Chernihiv Shestovitsa Airport,Chernigov,Ukraine,CEJ,UKRR,51.4021987915,31.1583003998,446,2,E,Europe/Kiev,airport,OurAirports
6907,Ternopil International Airport,Ternopol,Ukraine,NaN,UKLT,49.5242,25.7001,1072,2,E,Europe/Kiev,airport,OurAirports
6908,Brest Airport,Brest,Belarus,BQT,UMBB,52.108299,23.8981,468,3,E,Europe/Minsk,airport,OurAirports
6909,Wittman Regional Airport,Oshkosh,United States,OSH,KOSH,43.9844017028809,-88.556999206543,808,-6,A,America/Chicago,airport,OurAirports
6910,Harle Airport,Harlesiel,Germany,NaN,EDXP,53.7066688537598,7.82027816772461,7,1,E,Europe/Berlin,airport,OurAirports
6911,Wangerooge Airport,Wangerooge,Germany,AGE,EDWG,53.7827796936035,7.91388893127441,7,1,E,Europe/Berlin,airport,OurAirports
6913,Aeroporto Prefeito Octavio de Almeida Neves,Sao Joao del Rei,Brazil,JDR,NaN,-21.0864,-44.2258,3120,-3,S,America/Sao_Paulo,unknown,User
6914,RAAF Base Pearce,Perth,Australia,NaN,YPEA,-31.6678009033203,116.014999389648,149,8,O,Australia/Perth,airport,OurAirports
6915,Bendigo Airport,Bendigo,Australia,BXG,YBDG,-36.7393989563,144.330001831,705,10,U,Australia/Hobart,airport,OurAirports
6916,Pangborn Memorial Airport,Wenatchee,United States,EAT,KEAT,47.3988990784,-120.207000732,1249,-8,A,America/Los_Angeles,airport,OurAirports
6917,Antonio Nery Juarbe Pol Airport,Arecibo,Puerto Rico,ARE,TJAB,18.4500007629,-66.6753005981,23,-4,N,America/Puerto_Rico,airport,OurAirports
6918,Ringi Cove Airport,Ringi Cove,Solomon Islands,RIN,AGRC,-8.12639045715332,157.143005371094,0,11,U,Pacific/Guadalcanal,airport,OurAirports
6919,Bellona,Bellona,Solomon Islands,BNY,NaN,-11.302,159.8,3,11,U,Pacific/Guadalcanal,unknown,User
6920,Bellona,Bellona,Solomon Islands,BN1,NaN,15.981666666667,-11.3,3,0,U,Africa/Nouakchott,unknown,User
6921,Fortman Airport,St. Marys,United States,1OH,NaN,40.5553253,-84.3866186,885,-5,U,America/New_York,airport,User
6922,Kirensk Airport,Kirensk,Russia,KCK,UIKK,57.773,108.064,840,8,N,Asia/Irkutsk,airport,OurAirports
6923,Kavalerovo,Kavalerovo,Russia,NaN,NaN,44.270556,135.054722,675,10,N,Asia/Vladivostok,unknown,User
6924,Ust-Kut Airport,Ust-Kut,Russia,UKX,UITT,56.8567008972168,105.730003356934,2188,8,N,Asia/Irkutsk,airport,OurAirports
6925,Ust-Ilimsk,Ust-Ilimsk,Russia,NaN,NaN,58.116667,102.4666667,1244,8,N,Asia/Irkutsk,unknown,User
6926,Rimatara Airport,Rimatara,French Polynesia,RMT,NTAM,-22.63725,-152.8059,60,-10,U,NaN,airport,OurAirports
6927,Triengen Airport,Triengen,Switzerland,NaN,LSPN,47.2266998291016,8.07806015014648,1594,1,E,Europe/Zurich,airport,OurAirports
6928,Lausanne-Blécherette Airport,Lausanne,Switzerland,QLS,LSGL,46.54529953,6.61667013168,2041,1,E,Europe/Zurich,airport,OurAirports
6929,Speck-Fehraltorf Airport,Fehraltorf,Switzerland,NaN,LSZK,47.3763999938965,8.75749969482422,1748,1,E,Europe/Zurich,airport,OurAirports
6930,Locarno Airport,Locarno,Switzerland,ZJI,LSZL,46.1608009338,8.87860965729,650,1,E,Europe/Zurich,airport,OurAirports
6931,Neuchatel Airport,Neuchatel,Switzerland,QNC,LSGN,46.9575004578,6.86471986771,1427,1,E,Europe/Zurich,airport,OurAirports
6932,Taganrog Yuzhny Airport,Taganrog,Russia,TGK,URRT,47.1983333,38.8491667,117,3,N,Europe/Moscow,airport,OurAirports
6933,Gelendzhik Airport,Gelendzhik,Russia,GDZ,URKG,44.5820926295,38.0124807358,98,3,N,Europe/Moscow,airport,OurAirports
6934,Zhukovsky International Airport,Ramenskoe,Russia,ZIA,UUBW,55.553299,38.150002,377,3,N,Europe/Moscow,airport,OurAirports
6935,Irkutsk Northwest Airport,Irkutsk,Russia,NaN,UIIR,52.3683013916016,104.182998657227,1470,8,N,Asia/Irkutsk,airport,OurAirports
6936,Khabarovsk Airport,Khabarovsk,Russia,NaN,UHHT,48.5250015258789,135.15299987793,262,10,N,Asia/Vladivostok,airport,OurAirports
6937,Dzemgi Airport,Komsomolsk-on-Amur,Russia,NaN,UHKD,50.605598449707,137.080993652344,89,10,N,Asia/Vladivostok,airport,OurAirports
6938,Borisoglebskoe,Kazan,Russia,NaN,NaN,55.86067,49.10099,384,3,N,Europe/Moscow,unknown,User
6939,Belaya Air Base,Sredniiy,Russia,NaN,UIIB,52.9150009155273,103.574996948242,1503,8,N,Asia/Irkutsk,airport,OurAirports
6940,Tunoshna Airport,Yaroslavl,Russia,IAR,UUDL,57.5606994628906,40.157398223877,287,3,N,Europe/Moscow,airport,OurAirports
6941,Byron Airport,Byron,United States,NaN,NaN,37.8284,-121.626,79,-8,A,America/Los_Angeles,airport,User
6942,Daqing Saertu Airport,Daqing,China,DAQ,NaN,46.583333,125,1020,8,U,Asia/Shanghai,airport,User
6943,Gu-Lian Airport,Mohe County,China,OHE,ZYMH,52.9127777778,122.43,1836,8,U,Asia/Shanghai,airport,OurAirports
6944,Jining Qufu Airport,Jining,China,JNG,ZLJN,35.292778,116.346667,134,8,U,Asia/Shanghai,airport,OurAirports
6945,Drake Bay Airport,Puntarenas,Costa Rica,DRK,MRDK,8.71889019012,-83.6417007446,12,-6,N,America/Costa_Rica,airport,OurAirports
6946,Altay Air Base,Altay,China,AAT,ZWAT,47.7498855591,88.0858078003,2460,8,U,Asia/Shanghai,airport,OurAirports
6947,Tuzla International Airport,Null,Bosnia and Herzegovina,TZL,LQTZ,44.4586982727051,18.7248001098633,784,1,E,Europe/Sarajevo,airport,OurAirports
6948,NAS Fort Worth JRB/Carswell Field,Dallas,United States,FWH,KNFW,32.76919937,-97.4414978,650,-6,A,America/Chicago,airport,OurAirports
6949,Naypyidaw Airport,Naypyidaw,Burma,NYT,VYEL,19.623501,96.200996,302,6.5,U,Asia/Rangoon,airport,OurAirports
6950,Kyaukhtu South Airport,Kyauktu,Burma,NaN,VYXG,21.4067001342773,94.1303024291992,1345,6.5,U,Asia/Rangoon,airport,OurAirports
6951,Jan Mayensfield,Jan Mayen,Norway,NaN,ENJA,70.9441166,-8.6520736,39,1,E,Arctic/Longyearbyen,airport,OurAirports
6952,Bokpyinn Airport,Bokepyin,Burma,VBP,VYBP,11.1494,98.735901,100,6.5,U,Asia/Rangoon,airport,OurAirports
6953,Huanghua Intl,Changsha,China,HHA,NaN,28.189158,113.219633,217,8,U,Asia/Shanghai,unknown,User
6954,Manzhouli Xijiao Airport,Manzhouli,China,NZH,ZBMZ,49.566667,117.33,2231,8,U,Asia/Shanghai,airport,OurAirports
6955,Wuhai Airport,Wuhai,China,WUA,ZBUH,39.7934,106.7993,3650,8,U,Asia/Shanghai,airport,OurAirports
6956,Gary Chicago International Airport,Gary,United States,GYY,KGYY,41.6162986755371,-87.4128036499024,591,-6,A,America/Chicago,airport,OurAirports
6957,Brainerd Lakes Regional Airport,Brainerd,United States,BRD,KBRD,46.39830017,-94.13809967,1232,-6,U,America/Chicago,airport,OurAirports
6958,Greenbrier Valley Airport,Lewisburg,United States,LWB,KLWB,37.8582992554,-80.3994979858,2302,-5,U,America/New_York,airport,OurAirports
6959,Pitt Greenville Airport,Greenville,United States,PGV,KPGV,35.6352005,-77.38529968,26,-5,A,America/New_York,airport,OurAirports
6960,Chefornak Airport,Chefornak,United States,CYF,PACK,60.1492004395,-164.285995483,40,-9,A,America/Anchorage,airport,OurAirports
6961,Oxnard Airport,Oxnard,United States,OXR,KOXR,34.200801849365,-119.20700073242,45,-8,A,America/Los_Angeles,airport,OurAirports
6962,Branson Airport,Branson,United States,BKG,KBBG,36.532082,-93.200544,1302,-6,A,America/Chicago,airport,OurAirports
6963,Tongren Fenghuang Airport,Tongren,China,TEN,ZUTR,27.883333,109.308889,0,8,U,Asia/Shanghai,airport,OurAirports
6964,Jinggangshan Airport,Jian,China,JGS,ZSJA,26.8568992615,114.736999512,281,8,U,Asia/Shanghai,airport,OurAirports
6965,Penn Station,Baltimore,United States,ZBP,NaN,39.307222,-76.615556,66,-5,A,America/New_York,station,User
6966,Penn Station,New York,United States,ZYP,NaN,40.7505,-73.9935,35,-5,A,America/New_York,station,User
6967,Naiu Airport,Niau,French Polynesia,NIU,NTKN,-16.1191,-146.3683,50,-10,U,Pacific/Tahiti,airport,OurAirports
6968,Schenectady County Airport,Scotia NY,United States,SCH,KSCH,42.852500915527,-73.928901672363,378,-5,A,America/New_York,airport,OurAirports
6969,Begishevo Airport,Nizhnekamsk,Russia,NBC,UWKE,55.5647010803223,52.0924987792969,643,3,N,Europe/Moscow,airport,OurAirports
6970,Bogovarovo,Bogovarovo,Russia,NaN,NaN,58.8535,47.0114,100,3,N,Europe/Moscow,unknown,User
6971,Summit Camp,Greenland Ice Cap,Greenland,NaN,GSUM,72.5795841916667,-38.4591850305556,10552,0,N,America/Danmarkshavn,unknown,User
6972,Warri Airport,Osubi,Nigeria,QRW,DNSU,5.59611,5.81778,242,1,U,Africa/Lagos,airport,OurAirports
6973,Volkel Air Base,Volkel,Netherlands,NaN,EHVK,51.657222,5.7077778,72,1,E,Europe/Amsterdam,airport,OurAirports
6974,Siargao Airport,Siargao,Philippines,IAO,RPNS,9.8591,126.014,10,8,N,Asia/Manila,airport,OurAirports
6975,Langeoog Airport,Langeoog,Germany,LGO,EDWL,53.7425003051758,7.49777793884277,7,1,E,Europe/Berlin,airport,OurAirports
6976,Fane Airport,Fane,Papua New Guinea,FNE,NaN,-8.55,147.083,0,10,U,Pacific/Port_Moresby,airport,User
6977,Itokama Airport,Itokama,Papua New Guinea,ITK,NaN,-9.2,148.25,0,10,U,Pacific/Port_Moresby,airport,User
6978,Ononge Airport,Ononge,Papua New Guinea,ONB,NaN,-8.583,147.2,0,10,U,Pacific/Port_Moresby,airport,User
6979,Tapini Airport,Tapini,Papua New Guinea,TPI,NaN,-8.35,146.983,0,10,U,Pacific/Port_Moresby,airport,User
6980,Wanigela Airport,Wanigela,Papua New Guinea,AGL,NaN,-9.333,149.15,0,10,U,Pacific/Port_Moresby,airport,User
6981,Woitape Airport,Woitape,Papua New Guinea,WTP,NaN,-8.533,147.25,0,10,U,Pacific/Port_Moresby,airport,User
6982,Awaba Airport,Awaba,Papua New Guinea,AWB,NaN,-8.014,142.75,0,10,U,Pacific/Port_Moresby,airport,User
6983,Telefomin Airport,Telefomin,Papua New Guinea,TFM,NaN,-5.117,141.633,0,10,U,Pacific/Port_Moresby,airport,User
6984,Biel-Kappelen Airport,Biel,Switzerland,NaN,LSZP,47.0891990661621,7.28999996185303,1437,1,E,Europe/Zurich,airport,OurAirports
6985,Nelspruit Airport,Nelspruit,South Africa,NLP,FANS,-25.5,30.9137992859,2875,2,U,Africa/Johannesburg,airport,OurAirports
6986,Cherkasy International Airport,Cherkassy,Ukraine,CKC,UKKE,49.4155998229981,31.9953002929687,375,2,E,Europe/Kiev,airport,OurAirports
6987,Gotska Sandon Heliport,Gotland,Sweden,NaN,NaN,58.392393,19.193142,0,1,E,Europe/Stockholm,airport,User
6988,Lauterhorn,Faro,Sweden,NaN,NaN,57.9521,19.0812,0,1,E,Europe/Stockholm,unknown,User
6989,Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,KSGJ,29.9592,-81.339798,10,-5,A,America/New_York,airport,OurAirports
6990,Mykolaiv International Airport,Nikolayev,Ukraine,NLV,UKON,47.0578994750977,31.9197998046875,184,2,E,Europe/Kiev,airport,OurAirports
6991,Ramechhap Airport,Ramechhap,Nepal,RHP,VNRC,27.3939990997314,86.0614013671875,1555,5.75,U,Asia/Katmandu,airport,OurAirports
6992,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,KSTS,38.50899887,-122.8130035,128,-8,A,America/Los_Angeles,airport,OurAirports
6993,Kissimmee Gateway Airport,Kissimmee,United States,ISM,KISM,28.2898006439,-81.4371032715,82,-5,A,America/New_York,airport,OurAirports
6994,Lake City Gateway Airport,Lake City,United States,LCQ,KLCQ,30.1819992065,-82.5768966675,201,-5,A,America/New_York,airport,OurAirports
6995,Deland Municipal Sidney H Taylor Field,DeLand,United States,NaN,KDED,29.06699944,-81.28379822,79,-5,A,America/New_York,airport,OurAirports
6996,Haller Airpark,Green Cove Springs,United States,NaN,7FL4,29.904057,-81.68515,75,-5,A,America/New_York,airport,OurAirports
6997,Palmar Airport,Santa Lucia,Peru,NaN,SLPA,-18.9716663360596,-62.9753341674805,1342,-4,U,America/La_Paz,airport,OurAirports
6998,Logan-Cache Airport,Logan,United States,LGU,KLGU,41.7911987305,-111.851997375,4457,-7,A,America/Denver,airport,OurAirports
6999,Brigham City Regional Airport,Brigham City,United States,BMC,KBMC,41.552399,-112.061996,4229,-7,A,America/Denver,airport,OurAirports
7000,Malad City Airport,Malad City,United States,NaN,KMLD,42.1665992736816,-112.296997070313,4503,-7,A,America/Denver,airport,OurAirports
7001,Aspen-Pitkin Co/Sardy Field,Aspen,United States,ASE,KASE,39.22320175,-106.8690033,7820,-7,A,America/Denver,airport,OurAirports
7002,Hilton Head,Hilton Head,United States,NaN,KHHH,32.216,-80.752,10,-5,U,America/New_York,unknown,User
7003,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,ULV,UWLL,54.2682991028,48.2266998291,463,4,N,Europe/Samara,airport,OurAirports
7004,Horog,Horog,Tajikistan,NaN,UTOD,37.5,71.5,2000,4.5,U,Asia/Kabul,unknown,User
7005,Sabi Sabi Airport,Sabi Sabi,South Africa,GSS,NaN,-24.9415,31.4446,1276,2,U,Africa/Johannesburg,airport,User
7006,Philadelphia 30th St Station,Philadelphia,United States,ZFV,NaN,39.9557,-75.182,0,-5,A,America/New_York,station,User
7007,KBWD,Brownwood,United States,BWD,NaN,31.7936111,-98.9565,1387,-6,A,America/Chicago,unknown,User
7008,Mexia - Limestone County Airport,Mexia,United States,LXY,NaN,31.6411783,-96.5144594,544,-6,A,America/Chicago,airport,User
7009,Kerrville Municipal Louis Schreiner Field,Kerrville,United States,ERV,KERV,29.9766998291,-99.0857009888,1617,-6,A,America/Chicago,airport,OurAirports
7010,Birrfeld Airport,Birrfeld,Switzerland,NaN,LSZF,47.4436,8.23361,1300,1,E,Europe/Zurich,airport,OurAirports
7011,Sussex County Airport,Georgetown,United States,GED,KGED,38.68920135,-75.35890198,53,-5,A,America/New_York,airport,OurAirports
7012,Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,Canada,ZSW,CZSW,54.3333015441895,-130.283004760742,0,-8,A,America/Vancouver,airport,OurAirports
7013,Great Bend Municipal Airport,Great Bend,United States,GBD,KGBD,38.3442993164,-98.8591995239,1887,-6,A,America/Chicago,airport,OurAirports
7014,Hays Regional Airport,Hays,United States,HYS,KHYS,38.84220123,-99.27320099,1999,-6,A,America/Chicago,airport,OurAirports
